  1312 0.098900 0.040400 0.041300 0.336263 0.059492 -0.939887 -0.164912 0.986303 0.003366 0.927213 0.153867 0.341468 -0.002232
  1313 0.098900 0.040400 0.041300 -0.164912 0.986303 0.003366 -0.336263 -0.059492 0.939887 0.927213 0.153867 0.341468 -0.001892
  1321 0.107400 0.032900 0.008100 0.065284 0.011766 -0.997797 -0.135311 0.990799 0.002832 0.988650 0.134828 0.066275 1.003230
  1322 0.107400 0.032900 0.008100 -0.135311 0.990799 0.002825 -0.065285 -0.011758 0.997797 0.988650 0.134828 0.066275 -0.002569
  1323 0.107400 0.032900 0.008100 0.065285 0.011758 -0.997797 -0.135311 0.990799 0.002825 0.988650 0.134828 0.066275 -0.001480
  1331 0.108300 -0.001100 0.006800 0.048555 -0.002134 -0.998818 0.058831 0.998268 0.000763 0.997086 -0.058799 0.048596 1.002862
  1332 0.108300 -0.001100 0.006800 0.058832 0.998268 0.000737 -0.048553 0.002160 0.998818 0.997086 -0.058799 0.048596 -0.004123
  1333 0.108300 -0.001100 0.006800 0.048553 -0.002160 -0.998818 0.058832 0.998268 0.000737 0.997086 -0.058799 0.048596 -0.000593
  1341 0.101000 0.004400 0.041000 0.342784 0.008385 -0.939377 0.040470 0.998901 0.023643 0.938542 -0.046121 0.342069 1.000870
  1342 0.101000 0.004400 0.041000 0.342781 0.008290 -0.939379 0.040502 0.998902 0.023553 0.938542 -0.046121 0.342069 -0.000396
  1343 0.101000 0.004400 0.041000 0.040502 0.998902 0.023553 -0.342781 -0.008290 0.939379 0.938542 -0.046121 0.342069 -0.000076
  1411 0.102000 0.063000 -0.026000 0.011102 0.010535 -0.999883 -0.256385 0.966547 0.007358 0.966511 0.256273 0.013431 0.996688
  1412 0.102000 0.063000 -0.026000 0.011088 0.010584 -0.999883 -0.256385 0.966546 0.007409 0.966511 0.256273 0.013431 -0.004938
  1413 0.102000 0.063000 -0.026000 -0.256385 0.966546 0.007409 -0.011088 -0.010584 0.999883 0.966511 0.256273 0.013431 -0.001852
  1421 0.106500 0.046900 -0.060000 0.038882 0.012999 -0.999159 -0.167290 0.985888 0.006307 0.985141 0.166904 0.040508 0.993435
  1422 0.106500 0.046900 -0.060000 -0.167291 0.985887 0.006339 -0.038876 -0.013030 0.999159 0.985141 0.166904 0.040508 -0.002265
  1423 0.106500 0.046900 -0.060000 0.038876 0.013030 -0.999159 -0.167291 0.985887 0.006339 0.985141 0.166904 0.040508 -0.000552
  1431 0.109800 0.013100 -0.062200 0.034913 0.004693 -0.999379 -0.005554 0.999975 0.004460 0.999375 0.005395 0.034938 0.996511
  1432 0.109800 0.013100 -0.062200 -0.005551 0.999975 0.004372 -0.034913 -0.004604 0.999380 0.999375 0.005395 0.034938 -0.004042
  1433 0.109800 0.013100 -0.062200 0.034913 0.004604 -0.999380 -0.005551 0.999975 0.004372 0.999375 0.005395 0.034938 0.000107
  1441 0.108300 0.030100 -0.026200 -0.003314 0.004806 -0.999983 -0.100295 0.994944 0.005184 0.994952 0.100311 -0.002814 0.998265
  1442 0.108300 0.030100 -0.026200 -0.003308 0.004750 -0.999983 -0.100295 0.994944 0.005128 0.994952 0.100311 -0.002814 -0.003026
  1443 0.108300 0.030100 -0.026200 -0.100295 0.994944 0.005128 0.003308 -0.004750 0.999983 0.994952 0.100311 -0.002814 -0.000548
  1511 -0.108800 -0.003200 -0.028400 0.013046 0.000209 -0.999915 0.089245 -0.996009 0.000900 -0.995924 -0.089250 -0.013013 0.998762
  1512 -0.108800 -0.003200 -0.028400 0.013051 0.000158 -0.999915 0.089245 -0.996009 0.000951 -0.995924 -0.089250 -0.013013 -0.002478
  1513 -0.108800 -0.003200 -0.028400 0.089245 -0.996009 0.000951 -0.013051 -0.000158 0.999915 -0.995924 -0.089250 -0.013013 -0.002426
  1521 -0.101700 -0.036000 -0.028100 0.024523 0.001720 -0.999698 0.346148 -0.938154 0.006919 -0.937859 -0.346212 -0.023602 0.999368
  1522 -0.101700 -0.036000 -0.028100 0.024601 0.001510 -0.999696 0.346143 -0.938155 0.007143 -0.937859 -0.346212 -0.023602 -0.001895
  1523 -0.101700 -0.036000 -0.028100 0.346143 -0.938155 0.007143 -0.024601 -0.001510 0.999696 -0.937859 -0.346212 -0.023602 -0.001781
  1531 -0.095100 -0.052400 -0.062300 -0.032408 -0.008394 -0.999440 0.449906 -0.893048 -0.007060 -0.892488 -0.449883 0.032719 0.999114
  1532 -0.095100 -0.052400 -0.062300 0.449911 -0.893047 -0.006902 0.032337 0.008535 0.999441 -0.892488 -0.449883 0.032719 -0.001837
  1533 -0.095100 -0.052400 -0.062300 -0.032337 -0.008535 -0.999441 0.449911 -0.893047 -0.006902 -0.892488 -0.449883 0.032719 -0.000639
  1541 -0.106800 -0.020500 -0.062500 -0.050842 -0.005413 -0.998692 0.186796 -0.982389 -0.004197 -0.981082 -0.186766 0.050958 0.998270
